MSN,YYYYMM,Value,Column_Order,Description,Unit
NGPRBUS,201005,1.837918,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201006,1.756096,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201007,1.847277,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201008,1.868626,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201009,1.813135,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201010,1.905763,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201011,1.843941,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201012,1.933102,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201013,21.805763,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201101,1.901499,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201102,1.683567,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201103,1.949824,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201104,1.909401,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201105,1.977417,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201106,1.903175,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201107,1.979461,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201108,2.002658,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201109,1.934998,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201110,2.063146,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201111,2.021681,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201112,2.078892,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201113,23.40572,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201201,2.095379,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201202,1.921858,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201203,2.062279,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201204,1.990079,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201205,2.064882,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201206,1.985593,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201207,2.104807,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201208,2.094448,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201209,2.038525,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201210,2.111027,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201211,2.045867,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201212,2.095322,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201213,24.610065,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201301,2.077633,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201302,1.88204,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201303,2.078076,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201304,2.037004,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201305,2.097713,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201306,2.027056,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201307,2.135986,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201308,2.131389,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201309,2.057272,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201310,2.132286,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201311,2.08464,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201312,2.117978,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201313,24.859072,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201401,2.13645,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201402,1.975393,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201403,2.202854,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201404,2.183946,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201405,2.244558,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201406,2.183368,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201407,2.304121,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201408,2.316668,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201409,2.241143,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201410,2.338819,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201411,2.24889,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201412,2.341863,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201413,26.718073,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201501,2.333734,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201502,2.139821,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201503,2.380486,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201504,2.333799,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201505,2.385456,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201506,2.311427,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201507,2.388868,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201508,2.387167,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201509,2.332484,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201510,2.382638,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201511,2.305264,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201512,2.37956,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201513,28.060704,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201601,2.359466,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201602,2.244012,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201603,2.357901,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201604,2.269066,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201605,2.333482,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201606,2.227471,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201607,2.294536,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201608,2.324667,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201609,2.236,"2","Natural Gas (Dry) Production","Quadrillion Btu"
NGPRBUS,201610,2.272461,"2","Natural Gas (Dry) Production","Quadrillion Btu"
PAPRBUS,194913,10.683252,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,195013,11.446729,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,195113,13.036724,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,195213,13.281049,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,195313,13.671076,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,195413,13.42693,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,195513,14.409682,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,195613,15.180241,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,195713,15.178026,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,195813,14.204125,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,195913,14.932622,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,196013,14.934611,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,196113,15.206196,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,196213,15.521896,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,196313,15.965793,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,196413,16.163568,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,196513,16.521381,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,196613,17.561025,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,196713,18.651304,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,196813,19.308444,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,196913,19.556156,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197013,20.40121,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197113,20.032701,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197213,20.041134,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197301,1.649833,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197302,1.525783,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197303,1.667094,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197304,1.616791,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197305,1.665377,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197306,1.603224,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197307,1.65724,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197308,1.648505,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197309,1.577362,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197310,1.658452,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197311,1.594008,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197312,1.629568,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197313,19.493237,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197401,1.60631,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197402,1.484696,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197403,1.611977,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197404,1.55799,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197405,1.602122,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197406,1.527761,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197407,1.578667,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197408,1.564057,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197409,1.46907,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197410,1.548304,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197411,1.490971,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197412,1.533068,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197413,18.574993,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197501,1.520203,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197502,1.395202,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197503,1.527123,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197504,1.471448,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197505,1.506504,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197506,1.465219,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197507,1.498766,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197508,1.48313,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197509,1.440656,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197510,1.496731,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197511,1.440349,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197512,1.483988,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197513,17.729318,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197601,1.480073,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197602,1.384489,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197603,1.480148,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197604,1.405398,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197605,1.460788,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197606,1.408431,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197607,1.461264,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197608,1.458288,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197609,1.418036,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197610,1.44978,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197611,1.40585,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197612,1.449298,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197613,17.261844,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197701,1.412172,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197702,1.321762,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197703,1.454512,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197704,1.417213,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197705,1.451839,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197706,1.409736,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197707,1.457215,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197708,1.493558,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197709,1.475474,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197710,1.541501,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197711,1.492792,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197712,1.525963,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197713,17.453737,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197801,1.50307,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197802,1.360355,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197803,1.567879,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197804,1.534251,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197805,1.586781,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197806,1.536849,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197807,1.574364,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197808,1.574712,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197809,1.531258,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197810,1.585836,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197811,1.520951,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197812,1.557346,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197813,18.433653,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197901,1.523753,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197902,1.384518,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197903,1.546483,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197904,1.488239,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197905,1.54646,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197906,1.467104,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197907,1.503812,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197908,1.53689,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197909,1.483019,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197910,1.550085,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197911,1.524344,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197912,1.54889,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,197913,18.103598,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198001,1.559852,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198002,1.4641,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198003,1.56397,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198004,1.511138,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198005,1.552567,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198006,1.48839,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198007,1.536791,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198008,1.512878,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198009,1.499747,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198010,1.534036,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198011,1.478142,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198012,1.547307,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198013,18.248917,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198101,1.535469,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198102,1.397301,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198103,1.548617,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198104,1.488906,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198105,1.528538,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198106,1.501382,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198107,1.528288,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198108,1.5432,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198109,1.497096,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198110,1.53961,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198111,1.493958,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198112,1.543653,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198113,18.146019,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198201,1.529999,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198202,1.413234,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198203,1.558385,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198204,1.49488,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198205,1.561279,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198206,1.504421,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198207,1.556708,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198208,1.552329,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198209,1.513962,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198210,1.564521,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198211,1.513324,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198212,1.545903,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198213,18.308947,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198301,1.563703,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198302,1.422375,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198303,1.564295,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198304,1.52696,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198305,1.551935,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198306,1.508081,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198307,1.552759,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198308,1.560507,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198309,1.528474,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198310,1.576962,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198311,1.526044,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198312,1.509699,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198313,18.391794,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198401,1.594432,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198402,1.492671,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198403,1.559208,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198404,1.542058,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198405,1.610173,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198406,1.540306,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198407,1.597506,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198408,1.583928,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198409,1.564828,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198410,1.601235,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198411,1.562271,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198412,1.599623,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198413,18.848237,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198501,1.571371,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198502,1.465631,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198503,1.635269,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198504,1.573534,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198505,1.641939,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198506,1.569787,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198507,1.608978,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198508,1.58271,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198509,1.557938,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198510,1.612794,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198511,1.548942,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198512,1.623513,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198513,18.992407,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198601,1.642838,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198602,1.489759,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198603,1.620595,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198604,1.542319,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198605,1.588991,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198606,1.50046,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198607,1.556998,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198608,1.505564,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198609,1.449089,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198610,1.513707,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198611,1.463769,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198612,1.501771,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198613,18.375862,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198701,1.52475,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198702,1.362304,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198703,1.521908,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198704,1.478681,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198705,1.498871,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198706,1.440465,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198707,1.483536,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198708,1.476146,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198709,1.427745,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198710,1.503778,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198711,1.461107,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198712,1.495495,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198713,17.674787,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198801,1.483309,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198802,1.408518,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198803,1.505605,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198804,1.442048,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198805,1.479516,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198806,1.421592,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198807,1.445528,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198808,1.452662,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198809,1.373713,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198810,1.442483,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198811,1.39606,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198812,1.427896,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198813,17.278931,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198901,1.427124,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198902,1.264843,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198903,1.361967,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198904,1.35225,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198905,1.405355,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198906,1.32664,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198907,1.338444,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198908,1.356494,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198909,1.31333,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198910,1.34001,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198911,1.311278,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198912,1.319148,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,198913,16.116883,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,199001,1.356802,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,199002,1.217552,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,199003,1.336515,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,199004,1.288848,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,199005,1.317636,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,199006,1.236416,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,199007,1.289753,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,199008,1.310137,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,199009,1.256945,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,199010,1.356032,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,199011,1.285266,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,199012,1.319286,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,199013,15.571185,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,199101,1.348488,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,199102,1.240248,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,199103,1.356772,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,199104,1.306483,"3","Crude Oil Production","Quadrillion Btu"
PAPRBUS,199105,1.332085,"3","Crude Oil Production","Quadrillion Btu"
